"alpha","MolMR","LabuteASA","NumValenceElectrons","HeavyAtomCount","TPSA"
81.08,34.2,54.508537,50.0,9.0,26.3
79.13,34.2482,53.64151,52.0,9.0,65.67
91.91,39.885,57.652184,50.0,9.0,0.0
69.8,29.524,53.225777,48.0,9.0,53.39
75.66,32.7726,53.816105,50.0,9.0,40.46
69.78,26.0755,50.422756,48.0,9.0,83.0
79.46,33.9808,54.87883,52.0,9.0,37.3
77.84,33.751,55.4292,50.0,9.0,33.02
58.46,21.865,43.231834,40.0,8.0,64.95
80.86,35.2238,55.830853,54.0,9.0,29.46
90.24,39.229,57.647125,52.0,9.0,0.0
74.9,33.9222,52.479904,48.0,9.0,46.92
71.95,29.882,53.186478,48.0,9.0,26.3
68.08,29.602,48.473656,44.0,8.0,20.31
81.02,35.273,55.23932,52.0,9.0,23.55
64.71,27.862,51.037758,46.0,9.0,44.12
79.02,34.103,54.148994,48.0,9.0,20.08
83.4,34.763,54.705353,46.0,9.0,9.23
71.87,30.0525,48.195892,44.0,8.0,32.59
93.76,39.955,57.652184,50.0,9.0,0.0
59.53,26.4165,42.427208,42.0,7.0,53.31
79.38,34.9414,53.169346,48.0,9.0,48.87
80.27,34.8904,55.050434,50.0,9.0,47.85
78.14,31.7748,53.872997,50.0,9.0,37.3
75.79,30.915,53.5872,50.0,9.0,32.84
82.87,35.3817,55.58065,52.0,9.0,31.17
72.67,32.9917,48.505478,44.0,8.0,25.17
87.21,36.905,56.641296,50.0,9.0,0.0
71.88,30.6366,52.810276,48.0,9.0,40.46
81.56,35.1097,54.314148,48.0,9.0,28.68
78.85,33.5298,55.109886,50.0,9.0,44.02
68.58,29.5527,50.5627,48.0,9.0,45.75
76.87,31.785,53.832767,48.0,9.0,20.08
72.68,31.4487,48.77167,42.0,8.0,21.94
79.26,33.952,55.19814,52.0,9.0,26.3
71.38,30.31,53.191536,46.0,9.0,26.3
68.15,28.6728,52.0703,50.0,9.0,57.61
58.19,25.1377,45.868507,44.0,8.0,63.24
84.78,39.3688,54.2602,50.0,9.0,53.84
71.7,33.1091,52.010544,48.0,9.0,64.08
76.62,32.2644,53.75974,50.0,9.0,53.11
74.1,31.9327,53.622795,48.0,9.0,29.1
80.19,34.3844,53.90106,50.0,9.0,47.61
62.08,23.3167,49.724503,48.0,9.0,75.55
71.33,30.0508,53.21408,50.0,9.0,35.77
75.36,33.455,53.368977,48.0,9.0,32.67
68.45,30.2722,50.95071,48.0,9.0,59.14
77.16,34.015,54.700294,48.0,9.0,12.53
68.34,29.082,52.94091,50.0,9.0,35.53
46.92,17.9057,42.66586,42.0,8.0,75.66
65.92,26.7768,47.739113,42.0,8.0,44.02
79.91,33.9987,53.24942,46.0,9.0,39.01
72.8,29.667,53.137726,46.0,9.0,21.76
56.86,25.1854,46.3783,48.0,8.0,77.76
62.55,27.3208,47.316296,46.0,8.0,54.37
68.41,30.0227,47.746086,44.0,8.0,43.53
85.55,36.772,51.59841,46.0,8.0,0.0
85.08,35.2097,52.89633,44.0,9.0,28.68
83.55,35.8968,55.476364,50.0,9.0,23.24
84.99,38.2417,54.4049,46.0,9.0,15.79
62.4,29.201,43.20711,38.0,7.0,21.59
77.22,31.6098,53.375153,46.0,9.0,20.23
72.93,32.279,54.148613,46.0,9.0,18.46
73.72,31.077,54.1385,50.0,9.0,18.46
77.84,33.0128,54.465477,50.0,9.0,23.24
79.83,34.666,54.34581,44.0,9.0,3.24
75.69,31.0727,52.972492,46.0,9.0,52.89
73.44,29.7032,51.65485,50.0,9.0,73.01
73.35,31.125,54.1385,50.0,9.0,21.76
58.09,25.1938,44.59505,42.0,8.0,104.33
66.6,30.3248,52.15781,50.0,9.0,58.89
73.77,31.8875,51.599552,44.0,9.0,34.89
63.56,26.6997,51.17381,48.0,9.0,58.7
73.04,30.8202,51.92836,48.0,9.0,64.07
76.58,32.7634,54.173088,52.0,9.0,55.62
77.88,33.6397,54.470573,52.0,9.0,42.31
66.24,28.7149,50.799038,48.0,9.0,82.01
72.91,31.501,53.245342,46.0,9.0,34.14
83.62,34.061,55.389896,50.0,9.0,9.23
78.44,33.791,54.877895,50.0,9.0,44.1
80.74,33.5778,55.109886,50.0,9.0,44.02
73.93,32.2347,52.967247,50.0,9.0,61.23
81.18,35.0512,53.150116,48.0,9.0,59.14
87.67,38.9118,57.087303,52.0,9.0,20.23
57.41,21.2499,45.918125,46.0,8.0,88.0
50.4,22.0207,36.770687,32.0,6.0,45.73
66.27,27.7196,51.88894,48.0,9.0,43.47
66.27,27.909,51.988888,48.0,9.0,46.67
68.93,27.0947,46.457516,42.0,8.0,49.88
76.16,32.9964,52.689075,48.0,9.0,61.03
82.39,33.689,53.773514,44.0,9.0,36.68
66.45,29.2811,51.27961,48.0,9.0,84.66
76.85,35.9026,52.68949,50.0,9.0,77.2
69.51,29.8018,52.675407,50.0,9.0,54.37
53.09,22.246,41.501724,38.0,7.0,50.09
66.23,27.611,51.988888,48.0,9.0,43.37
85.16,36.0938,56.076416,52.0,9.0,20.23
91.85,39.229,57.647125,52.0,9.0,0.0
76.52,33.4796,53.168888,50.0,9.0,45.39
80.79,31.6298,53.824245,48.0,9.0,32.76
74.75,33.242,53.471046,50.0,9.0,42.16
74.34,27.3024,53.05792,50.0,9.0,56.74
74.13,30.8558,53.81919,50.0,9.0,29.46
36.38,17.1237,32.77791,32.0,6.0,58.89
75.13,33.6026,52.297146,52.0,9.0,107.26
76.0,32.404,49.58675,42.0,8.0,0.0
80.53,34.109,55.389896,50.0,9.0,9.23
77.7,35.0624,53.906113,48.0,9.0,50.91
76.87,31.8448,53.872997,50.0,9.0,37.3
96.02,41.389,57.963352,52.0,9.0,0.0
75.96,32.762,53.71314,46.0,9.0,36.93
76.59,32.5708,53.878056,48.0,9.0,37.3
75.34,32.6678,50.112198,48.0,8.0,23.24
70.12,28.4583,51.73873,50.0,9.0,62.05
74.14,30.8288,53.45965,48.0,9.0,23.47
88.29,38.1158,57.08225,54.0,9.0,20.23
81.21,35.546,54.566566,48.0,9.0,15.37
84.92,36.24,56.036186,50.0,9.0,3.24
76.58,32.0177,53.06275,48.0,9.0,41.21
71.41,30.437,52.884144,46.0,9.0,49.82
69.19,29.8607,51.474075,46.0,9.0,46.92
73.85,30.9815,53.05792,50.0,9.0,49.33
75.34,32.066,54.19231,50.0,9.0,26.3
78.51,34.7068,54.883884,50.0,9.0,37.3
81.51,33.9808,54.87883,52.0,9.0,37.3
94.62,38.2017,55.099556,46.0,9.0,15.79
78.43,33.5087,54.667927,50.0,9.0,52.89
79.93,34.224,55.19814,52.0,9.0,26.3
79.37,34.6131,54.84046,50.0,9.0,61.84
72.55,31.572,53.04383,46.0,9.0,38.92
86.74,36.293,56.39573,52.0,9.0,9.23
67.66,28.4228,48.46008,46.0,8.0,29.46
74.39,32.11,54.539223,52.0,9.0,21.47
81.62,35.467,56.15016,54.0,9.0,18.46
78.74,33.186,54.78479,50.0,9.0,12.47
76.08,31.6298,53.824245,48.0,9.0,29.46
95.35,37.461,56.68565,48.0,9.0,23.79
94.89,41.389,57.963352,52.0,9.0,0.0
73.54,31.0584,48.36994,44.0,8.0,43.09
69.5,28.644,48.77939,46.0,8.0,21.76
85.17,37.912,56.454594,50.0,9.0,17.07
100.53,42.209,58.658012,52.0,9.0,0.0
59.39,27.6414,48.35928,48.0,9.0,65.72
81.75,35.8425,55.266396,50.0,9.0,42.17
81.81,34.179,55.389896,50.0,9.0,9.23
82.2,34.477,55.434254,48.0,9.0,33.02
69.86,26.8157,50.4846,48.0,9.0,54.56
71.42,30.4367,52.504173,46.0,9.0,65.36
61.0,25.4524,49.43276,48.0,9.0,86.74
57.47,24.237,46.57597,44.0,8.0,38.83
82.38,34.085,54.700294,48.0,9.0,9.23
76.35,36.1695,52.798832,50.0,9.0,77.06
75.53,31.9629,52.45703,48.0,9.0,56.23
69.37,29.58,48.473656,44.0,8.0,20.08
76.12,33.0638,54.135418,50.0,9.0,29.46
85.29,34.6695,54.560837,50.0,9.0,32.59
64.42,27.6732,50.880817,46.0,9.0,55.13
64.87,28.3384,47.448605,44.0,8.0,51.04
74.21,31.6932,52.54817,50.0,9.0,61.69
77.55,31.4361,54.68901,48.0,9.0,75.22
73.93,31.676,50.03079,46.0,8.0,12.53
78.94,33.309,55.144333,52.0,9.0,21.76
71.58,30.0338,53.573624,52.0,9.0,41.99
75.86,29.898,51.545853,48.0,9.0,65.98
71.04,27.1248,51.526966,48.0,9.0,101.7
81.37,33.991,55.389896,50.0,9.0,9.23
83.83,35.2238,55.830853,54.0,9.0,29.46
81.93,34.061,55.389896,50.0,9.0,9.23
91.55,35.798,55.44876,48.0,9.0,17.07
72.38,31.3467,53.272984,52.0,9.0,59.38
72.39,30.0185,53.00411,50.0,9.0,51.4
77.15,32.8625,54.255505,50.0,9.0,42.17
80.03,35.9058,54.697212,48.0,9.0,20.23
90.55,39.135,56.957523,50.0,9.0,0.0
55.89,27.065,42.201283,36.0,7.0,21.59
69.54,30.5497,47.506485,44.0,8.0,42.74
77.86,33.1977,54.574818,50.0,9.0,34.47
87.44,38.1838,56.392647,52.0,9.0,20.23
81.0,36.2622,53.714542,50.0,9.0,48.05
81.62,34.6984,55.409977,52.0,9.0,59.04
61.76,26.2774,48.571728,46.0,9.0,90.97
75.01,34.621,52.90519,48.0,9.0,45.03
69.57,29.8758,53.573624,52.0,9.0,38.69
86.0,36.726,52.288013,48.0,8.0,0.0
85.14,36.315,56.39573,52.0,9.0,9.23
66.2,29.4757,47.57408,42.0,8.0,39.01
72.83,29.3907,52.65626,46.0,9.0,52.89
84.65,36.6937,55.72197,52.0,9.0,33.08
78.06,35.551,54.92611,50.0,9.0,21.59
83.43,35.002,55.443707,50.0,9.0,17.07
69.78,28.6108,52.6216,50.0,9.0,46.53
71.85,29.812,53.186478,48.0,9.0,26.3
84.76,33.4674,52.83068,46.0,9.0,52.05
83.31,33.8368,53.174393,44.0,9.0,33.12
77.5,33.261,55.144333,52.0,9.0,18.46
86.98,37.4667,55.17067,52.0,9.0,41.46
79.82,34.061,55.389896,50.0,9.0,9.23
81.28,35.147,56.15016,54.0,9.0,18.46
70.36,30.5377,49.02395,48.0,8.0,38.33
69.65,31.3466,52.790524,52.0,9.0,62.05
87.18,38.1838,56.392647,52.0,9.0,20.23
78.04,33.0638,54.135418,50.0,9.0,32.76
74.05,31.7361,52.204475,50.0,9.0,76.97
73.18,31.5037,53.46474,50.0,9.0,42.31
73.92,33.0857,53.69346,50.0,9.0,38.33
72.38,31.3255,52.785885,48.0,9.0,47.09
88.52,38.2778,57.08225,54.0,9.0,20.23
88.37,38.335,56.711956,52.0,9.0,9.23
77.33,34.1511,53.144844,48.0,9.0,64.98
64.6,27.0967,51.261322,48.0,9.0,59.38
74.52,28.5225,51.1133,48.0,9.0,74.79
81.07,33.8178,55.070587,50.0,9.0,20.23
78.02,34.202,55.19814,52.0,9.0,26.3
63.27,25.8435,46.924034,42.0,8.0,56.05
66.74,28.163,52.887104,50.0,9.0,30.99
75.86,33.685,54.251175,48.0,9.0,34.14
71.11,28.9487,52.3714,48.0,9.0,48.24
69.55,29.6785,52.09393,50.0,9.0,74.69
77.22,32.9657,54.023518,50.0,9.0,32.11
76.34,33.5538,54.420284,48.0,9.0,44.02
80.51,37.2838,53.448303,50.0,9.0,66.73
72.73,28.6277,50.264584,46.0,9.0,66.95
74.58,32.3678,53.3554,50.0,9.0,41.82
82.74,35.1385,55.261337,52.0,9.0,42.17
80.59,36.4254,55.429543,50.0,9.0,43.09
78.21,33.5563,53.99596,52.0,9.0,52.82
80.14,34.4921,53.919804,50.0,9.0,55.12
87.24,37.533,57.155994,56.0,9.0,18.46
78.67,33.8167,53.939022,48.0,9.0,29.1
88.54,38.376,57.04202,52.0,9.0,3.01
80.81,33.8178,55.070587,50.0,9.0,20.23
78.92,33.805,54.148994,48.0,9.0,20.31
76.88,31.785,53.832767,48.0,9.0,20.08
66.46,28.807,50.45732,46.0,9.0,52.06
77.69,33.186,54.78479,50.0,9.0,12.47
77.35,33.5354,52.95915,44.0,9.0,52.95
74.83,32.0711,53.87393,48.0,9.0,85.63
69.35,29.9727,52.552017,48.0,9.0,73.94
81.2,36.6697,55.032364,50.0,9.0,33.08
89.78,38.1378,57.08225,54.0,9.0,20.23
65.02,27.197,47.137764,42.0,8.0,26.3
78.18,33.8418,53.959244,50.0,9.0,38.05
70.15,29.96,48.47871,42.0,8.0,20.31
70.44,30.6423,52.74456,52.0,9.0,62.05
71.79,31.3615,53.062973,48.0,9.0,49.33
70.26,30.5535,53.097218,50.0,9.0,73.12
62.89,27.292,47.63561,46.0,8.0,43.37
90.23,39.931,56.962578,48.0,9.0,0.0
85.86,35.9547,55.634457,52.0,9.0,29.1
63.57,27.1964,50.847683,48.0,9.0,82.01
80.66,34.538,51.041676,46.0,8.0,9.23
79.06,35.535,55.40001,46.0,9.0,9.23
56.63,26.275,44.87273,40.0,8.0,39.17
88.59,37.771,56.64635,48.0,9.0,0.0
83.64,36.221,55.706127,50.0,9.0,9.23
84.71,36.6717,55.72197,52.0,9.0,33.08
70.0,29.654,52.28838,46.0,9.0,29.04
60.71,22.5674,46.692974,44.0,8.0,56.74
68.17,27.9678,52.56779,50.0,9.0,38.69
82.17,35.0797,55.02935,52.0,9.0,42.25
110.3,33.889,54.679047,42.0,9.0,23.79
65.51,31.1144,46.82589,42.0,8.0,49.02
68.23,28.4438,48.100536,44.0,8.0,23.24
66.82,30.3677,52.099365,46.0,9.0,43.53
73.13,33.162,49.566998,46.0,8.0,21.59
78.53,35.276,50.57283,48.0,8.0,21.59
56.87,24.0817,46.006454,42.0,8.0,38.33
80.87,33.904,55.19814,52.0,9.0,26.3
81.33,36.003,55.684875,44.0,9.0,23.79
82.69,37.0994,55.825207,54.0,9.0,46.33
71.44,31.1933,48.63685,48.0,8.0,52.82
39.16,18.0475,33.84255,32.0,6.0,61.8
84.73,35.8017,55.865513,50.0,9.0,35.82
75.43,30.8768,53.45965,48.0,9.0,23.47
76.04,32.5708,53.878056,48.0,9.0,37.3
68.84,30.136,44.725483,42.0,7.0,17.07
72.99,31.125,54.1385,50.0,9.0,18.46
70.4,28.866,52.77313,46.0,9.0,15.77
82.27,33.755,54.251175,48.0,9.0,34.14
57.13,25.3857,50.12958,54.0,9.0,33.08
75.04,31.676,50.03079,46.0,8.0,9.23
74.5,31.072,53.778957,48.0,9.0,12.24
73.55,30.9518,53.81919,50.0,9.0,29.46
72.01,30.9008,51.55692,48.0,9.0,50.44
73.08,30.5408,53.498947,48.0,9.0,47.03
79.08,33.962,54.34075,46.0,9.0,3.24
86.68,36.866,52.288013,48.0,8.0,0.0
83.36,33.9237,54.579876,48.0,9.0,34.47
78.19,34.453,54.278553,50.0,9.0,27.05
89.54,36.975,56.641296,50.0,9.0,0.0
71.14,31.8355,48.16468,44.0,8.0,36.02
72.48,31.3655,52.557262,46.0,9.0,59.81
66.28,29.0432,51.324516,48.0,9.0,67.84
71.18,32.4462,51.896812,48.0,9.0,60.94
72.31,30.751,52.550682,46.0,9.0,34.14
79.87,33.5078,55.109886,50.0,9.0,44.02
78.2,33.184,54.095184,48.0,9.0,15.54
75.3,34.4918,54.835133,48.0,9.0,29.46
75.55,33.0418,54.135418,50.0,9.0,29.46
88.04,37.021,55.95169,48.0,9.0,0.0
74.56,30.9518,53.81919,50.0,9.0,29.46
75.21,29.514,53.186478,48.0,9.0,26.3
64.11,27.704,51.79713,50.0,9.0,60.44
74.91,32.1545,54.00994,52.0,9.0,41.49
75.85,33.0667,53.085014,48.0,9.0,45.75
69.04,31.2698,53.109837,52.0,9.0,51.05
78.98,33.928,54.508537,50.0,9.0,26.3
77.9,31.562,54.063824,46.0,9.0,27.03
78.49,34.0967,53.843105,48.0,9.0,28.32
79.37,35.338,51.28724,44.0,8.0,0.0
76.29,33.3444,52.52142,48.0,9.0,38.91
72.81,30.3307,52.51272,48.0,9.0,50.15
67.27,27.39,51.13831,46.0,9.0,68.63
83.14,34.3917,54.86474,46.0,9.0,45.73
60.41,26.4717,46.82053,46.0,8.0,55.4
90.39,35.9617,54.72625,46.0,9.0,33.08
88.8,38.359,57.40156,54.0,9.0,9.23
47.71,20.526,42.95393,42.0,8.0,55.99
79.92,34.039,55.389896,50.0,9.0,9.23
74.2,30.3034,53.038773,46.0,9.0,53.05
92.16,39.205,56.957523,50.0,9.0,0.0
83.39,32.727,53.081074,48.0,9.0,38.39
75.58,30.2052,53.079002,48.0,9.0,70.04
77.87,33.159,54.425247,48.0,9.0,6.25
79.06,35.994,51.292297,42.0,8.0,0.0
85.46,36.0718,56.076416,52.0,9.0,20.23
89.33,39.135,56.957523,50.0,9.0,0.0
76.95,33.934,54.789845,48.0,9.0,12.47
73.13,30.5085,53.288975,48.0,9.0,56.05
84.97,34.457,54.98516,46.0,9.0,23.79
71.38,29.8826,53.25431,52.0,9.0,52.99
70.71,28.7858,52.26206,48.0,9.0,40.31
76.95,31.6855,53.30944,50.0,9.0,41.82
68.46,31.004,48.56117,44.0,8.0,21.59
68.96,32.072,52.727745,46.0,9.0,38.66
73.65,30.8818,53.81919,50.0,9.0,32.76
85.34,37.1426,56.517372,56.0,9.0,40.46
73.63,33.4577,52.67166,46.0,9.0,29.85
74.4,31.4404,52.895226,48.0,9.0,45.11
70.82,27.5987,53.267887,50.0,9.0,44.57
73.14,30.5906,53.499878,50.0,9.0,40.46
82.76,34.034,55.030354,48.0,9.0,3.01
74.28,32.013,53.832767,48.0,9.0,20.31
82.43,37.3464,54.473354,50.0,9.0,40.71
85.06,36.2297,55.826214,50.0,9.0,21.94
73.77,31.0137,53.568985,48.0,9.0,31.17
80.84,33.6657,54.859684,48.0,9.0,35.82
83.62,35.9998,55.386814,50.0,9.0,20.23
75.12,33.685,54.251175,48.0,9.0,34.14
72.05,30.67,53.946743,52.0,9.0,35.53
80.66,34.577,54.843655,48.0,9.0,20.31
79.61,34.3678,54.11479,50.0,9.0,33.37
77.82,33.5706,54.510765,50.0,9.0,40.46
71.07,30.6412,51.589413,48.0,9.0,84.92
85.77,36.8857,55.831272,48.0,9.0,21.94
66.99,27.9678,52.56779,50.0,9.0,41.99
79.68,32.888,54.437874,48.0,9.0,17.07
79.73,33.331,55.144333,52.0,9.0,18.46
80.3,33.9588,54.87883,52.0,9.0,37.3
68.17,29.9407,48.351196,44.0,8.0,33.08
86.44,37.506,56.79645,54.0,9.0,12.24
75.36,31.9327,53.622795,48.0,9.0,39.01
79.41,34.978,54.7541,48.0,9.0,17.07
89.9,39.102,57.047073,50.0,9.0,3.01
75.6,34.6397,54.11103,50.0,9.0,33.62
74.82,31.814,53.502705,48.0,9.0,26.3
77.76,31.79,54.19231,50.0,9.0,26.3
78.13,33.0828,54.465477,50.0,9.0,23.24
81.89,35.445,56.15016,54.0,9.0,18.46
72.97,30.741,54.1778,50.0,9.0,42.25
72.36,32.4721,49.250294,48.0,8.0,55.12
49.05,21.4428,36.736027,36.0,6.0,29.46
69.64,29.7778,51.985806,48.0,9.0,54.37
71.56,28.3568,52.493114,46.0,9.0,47.26
82.86,34.998,54.718052,50.0,9.0,30.71
71.24,30.1258,53.573624,52.0,9.0,38.69
71.82,30.92,53.946743,52.0,9.0,35.53
87.62,36.24,56.036186,50.0,9.0,3.01
84.29,35.2188,55.47131,52.0,9.0,23.24
79.04,34.1428,53.733765,48.0,9.0,25.16
55.61,24.1856,45.74559,46.0,8.0,74.6
82.49,34.7421,53.919804,50.0,9.0,55.12
73.52,31.209,54.462666,48.0,9.0,56.81
76.24,33.2687,54.38306,52.0,9.0,38.33
72.52,30.0185,53.00411,50.0,9.0,54.7
73.64,31.4184,52.895226,48.0,9.0,45.11
72.91,30.2891,52.405987,50.0,9.0,72.19
61.2,26.233,43.42028,42.0,7.0,18.46
75.11,32.5928,53.878056,48.0,9.0,37.3
81.26,35.0506,55.51154,54.0,9.0,40.46
75.84,31.6635,53.30944,50.0,9.0,41.82
79.89,35.4177,53.70904,48.0,9.0,31.92
61.37,27.608,38.868526,34.0,6.0,0.0
84.68,37.0504,54.473354,50.0,9.0,43.84
76.35,31.637,54.423367,48.0,9.0,33.02
87.79,36.5665,54.32281,46.0,9.0,17.07
86.04,36.8187,54.848934,50.0,9.0,25.02
69.9,27.6249,50.302162,46.0,9.0,82.49
72.27,31.098,53.778957,48.0,9.0,12.24
66.38,27.708,52.695347,52.0,9.0,44.76
66.53,26.998,48.058426,42.0,8.0,33.02
73.91,31.5737,53.46474,50.0,9.0,45.61
72.43,32.4378,53.3554,50.0,9.0,41.82
78.84,29.6267,52.010563,48.0,9.0,62.77
84.23,37.622,56.0463,46.0,9.0,3.01
91.51,35.277,55.67982,46.0,9.0,23.79
59.62,25.572,51.689514,50.0,9.0,44.76
70.02,30.1038,53.573624,52.0,9.0,38.69
72.82,30.8288,53.45965,48.0,9.0,23.47
78.02,31.8448,53.872997,50.0,9.0,37.3
73.09,31.0448,53.62743,52.0,9.0,46.53
83.21,33.437,53.920277,48.0,9.0,21.59
64.2,26.1028,45.968723,40.0,8.0,46.26
78.26,33.0025,54.255505,50.0,9.0,42.17
73.33,31.125,54.1385,50.0,9.0,18.46
78.73,34.63,55.203197,50.0,9.0,26.3
74.64,31.497,54.423367,48.0,9.0,33.02
85.45,38.333,56.022354,50.0,9.0,9.23
72.04,30.8827,53.377228,50.0,9.0,48.24
73.27,27.7452,50.667683,46.0,9.0,66.95
82.44,34.039,55.389896,50.0,9.0,9.23
69.49,29.997,52.99472,50.0,9.0,43.37
81.84,35.1737,54.282604,48.0,9.0,28.68
90.8,39.135,56.957523,50.0,9.0,0.0
93.55,39.229,57.647125,52.0,9.0,0.0
59.83,25.9368,42.741425,40.0,7.0,23.24
69.56,29.1968,48.465134,44.0,8.0,32.76
79.23,34.272,55.19814,52.0,9.0,26.3
66.85,28.0557,52.31759,48.0,9.0,40.4
80.63,32.8218,52.98316,44.0,9.0,44.02
75.5,31.0399,51.676678,48.0,9.0,69.12
83.45,34.163,53.925335,46.0,9.0,21.59
66.44,27.1725,46.192318,40.0,8.0,59.81
71.46,30.431,48.38916,42.0,8.0,17.07
66.01,27.2278,47.508057,44.0,8.0,37.3
78.73,34.4637,54.026535,48.0,9.0,33.08
60.13,26.6884,46.338528,44.0,8.0,62.18
82.18,33.899,54.838596,50.0,9.0,20.31
76.31,34.5518,54.361233,52.0,9.0,41.82
83.39,34.787,55.394955,48.0,9.0,9.23
63.96,28.5005,47.698807,46.0,8.0,49.33
78.56,35.2554,53.954865,50.0,9.0,55.45
72.26,30.4605,53.288975,48.0,9.0,56.05
78.55,33.6805,54.260563,48.0,9.0,42.17
76.35,31.838,54.19231,50.0,9.0,26.3
79.5,33.1977,54.574818,50.0,9.0,34.47
75.1,31.7335,53.30944,50.0,9.0,45.12
80.84,33.9588,54.87883,52.0,9.0,37.3
61.62,26.258,47.77356,44.0,8.0,18.46
73.02,29.632,49.024956,44.0,8.0,9.23
88.49,33.242,54.202423,46.0,9.0,26.3
65.76,27.563,51.988888,48.0,9.0,43.37
83.33,33.7121,52.626404,48.0,9.0,63.01
67.98,28.6876,52.302288,50.0,9.0,57.53
69.02,29.4117,52.458908,48.0,9.0,42.31
71.06,31.3382,52.38416,50.0,9.0,73.18
60.77,25.6437,46.147774,42.0,8.0,50.15
81.32,33.4594,52.410477,48.0,9.0,64.41
83.4,36.971,56.400784,50.0,9.0,9.23
76.68,30.113,53.6631,44.0,9.0,23.79
74.46,30.827,54.1385,50.0,9.0,18.46
61.81,27.8545,50.31594,48.0,9.0,75.36
84.57,31.4847,52.52283,44.0,9.0,50.15
78.06,32.4394,54.0446,48.0,9.0,52.82
65.72,27.3666,52.28778,50.0,9.0,73.48
93.74,39.229,57.647125,52.0,9.0,0.0
80.98,34.978,54.7541,48.0,9.0,17.07
83.68,35.445,56.15016,54.0,9.0,21.76
76.01,33.4817,54.470573,52.0,9.0,42.31
78.32,33.2682,53.858833,50.0,9.0,63.32
72.95,31.05,53.778957,48.0,9.0,12.24
64.01,28.5868,51.932,48.0,9.0,46.53
50.57,18.6887,42.247017,42.0,8.0,92.98
65.48,29.5888,50.46453,48.0,9.0,96.69
88.97,37.115,56.641296,50.0,9.0,0.0
83.95,37.644,56.0463,46.0,9.0,3.01
70.43,29.5527,50.5627,48.0,9.0,45.75
66.98,26.2275,45.715805,42.0,8.0,57.22
67.61,29.3974,51.69764,48.0,9.0,62.18
73.75,31.147,54.1385,50.0,9.0,18.46
68.08,29.6264,46.900322,42.0,8.0,52.95
86.03,36.0718,56.076416,52.0,9.0,20.23
82.99,33.8398,55.070587,50.0,9.0,20.23
77.51,33.1487,54.215275,48.0,9.0,24.95
72.64,30.5044,52.807716,48.0,9.0,46.33
83.29,35.2188,55.47131,52.0,9.0,23.47
70.16,25.2154,49.947685,48.0,9.0,86.87
69.85,29.8757,52.192474,46.0,9.0,67.72
70.58,29.8577,44.10722,38.0,7.0,21.94
64.94,28.9594,47.536114,44.0,8.0,55.02
78.1,35.3764,53.46752,48.0,9.0,40.71
86.46,36.245,56.39573,52.0,9.0,9.23
74.0,31.8454,53.94083,54.0,9.0,60.69
81.69,35.0286,55.51154,54.0,9.0,40.46
80.93,36.8914,54.033855,50.0,9.0,37.05
76.18,32.9938,54.135418,50.0,9.0,29.46
81.56,33.986,55.030354,48.0,9.0,3.24
75.2,31.125,54.1385,50.0,9.0,21.76
79.48,33.737,55.149387,50.0,9.0,18.46
85.75,36.408,56.20397,54.0,9.0,26.3
60.87,25.8537,51.12,48.0,9.0,47.56
70.29,28.1247,47.38972,40.0,8.0,56.87
65.32,27.611,51.632748,46.0,9.0,59.05
74.63,31.125,54.1385,50.0,9.0,21.76
72.79,30.5085,53.288975,48.0,9.0,56.05
87.07,38.1618,56.392647,52.0,9.0,20.23
73.22,32.2377,53.031204,48.0,9.0,37.91
79.0,37.6811,53.68982,50.0,9.0,52.74
82.91,35.215,54.96541,50.0,9.0,45.38
71.51,31.3798,51.55692,48.0,9.0,50.44
71.49,28.2702,50.296173,48.0,9.0,59.87
64.58,27.816,52.52756,48.0,9.0,21.47
64.0,26.7248,51.61577,48.0,9.0,46.53
72.76,30.7776,52.61852,50.0,9.0,57.53
78.56,32.818,54.437874,48.0,9.0,17.07
57.62,25.3141,45.00657,42.0,8.0,88.79
81.72,35.2657,54.891045,50.0,9.0,31.17
66.5,27.5043,51.48721,50.0,9.0,69.56
84.61,36.0018,56.076416,52.0,9.0,20.23
61.03,25.5088,47.208683,46.0,8.0,41.99
71.36,30.8875,52.368313,48.0,9.0,59.24
82.28,36.221,55.706127,50.0,9.0,9.23
80.78,36.454,55.45382,46.0,9.0,17.07
78.38,33.3624,54.64971,48.0,9.0,49.81
79.31,34.015,54.700294,48.0,9.0,12.53
70.36,28.7755,52.052086,48.0,9.0,49.33
75.83,31.3938,54.104053,48.0,9.0,44.02
76.36,32.433,53.605106,50.0,9.0,35.26
77.56,33.1757,54.574818,50.0,9.0,31.17
76.93,31.492,54.063824,46.0,9.0,27.03
76.88,34.5417,52.571804,48.0,9.0,50.42
79.56,33.751,55.4292,50.0,9.0,36.32
75.64,31.5427,49.461273,44.0,8.0,21.94
67.69,28.779,52.581367,48.0,9.0,29.31
60.01,24.713,42.10871,38.0,7.0,20.08
77.26,34.4094,53.409054,50.0,9.0,48.39
76.13,31.8448,53.872997,50.0,9.0,37.3
75.88,31.8448,53.872997,50.0,9.0,37.3
74.61,30.9815,53.05792,50.0,9.0,49.33
80.91,35.165,54.52412,48.0,9.0,17.82
77.71,33.6585,54.260563,48.0,9.0,42.17
61.82,25.8036,47.174236,44.0,8.0,64.25
83.28,34.179,55.389896,50.0,9.0,9.23
57.44,22.3157,44.306755,42.0,8.0,49.88
